actor_name,event_time,new_bid,new_budget,new_value,object_id,old_bid,old_budget,old_value
Eric Huang,2018-11-15 11:30:11,,712,,23843052139510246,,162,
Eric Huang,2018-11-15 11:30:10,6,,,23843052139450246,4,,
Eric Huang,2018-11-15 11:30:10,10,,,23843052139530246,6,,
Eric Huang,2018-11-15 11:30:11,11,,,23843052139570246,10,,
Eric Huang,2018-11-15 11:30:11,9,,,23843052139510246,7,,
Eric Huang,2018-11-15 11:30:12,9,,,23843052139560246,8,,
Eric Huang,2018-11-15 11:30:12,7,,,23843052139550246,5,,
Eric Huang,2018-11-15 10:40:27,,217,,23843052139550246,,144,
Eric Huang,2018-11-15 10:40:08,,1083,,23843052139450246,,722,
Eric Huang,2018-11-15 10:10:08,5,,,23843052139550246,7,,
Eric Huang,2018-11-15 10:10:06,6,,,23843052139530246,3,,
Eric Huang,2018-11-15 10:10:05,4,,,23843052139450246,8,,
Eric Huang,2018-11-15 09:40:05,,131,,23843052139530246,,510,
Eric Huang,2018-11-15 09:40:05,3,,,23843052139530246,10,,
Eric Huang,2018-11-15 09:30:09,,140,,23843052139570246,,2488,
Eric Huang,2018-11-15 09:30:09,,162,,23843052139510246,,3818,
Eric Huang,2018-11-15 09:30:09,,722,,23843052139450246,,100,
Eric Huang,2018-11-15 09:30:11,,144,,23843052139550246,,572,
Eric Huang,2018-11-15 09:30:11,7,,,23843052139550246,6,,
Eric Huang,2018-11-15 09:30:09,7,,,23843052139510246,9,,
Eric Huang,2018-11-15 09:30:09,8,,,23843052139560246,7,,
Eric Huang,2018-11-15 09:30:09,10,,,23843052139570246,5,,
蘇俊霖,2018-11-15 09:27:24,,510,,23843052139530246,,5108599,
Eric Huang,2018-11-15 09:20:11,,2488,,23843052139570246,,2034,
Eric Huang,2018-11-15 09:20:09,,5108599,,23843052139530246,,5107155,
Eric Huang,2018-11-15 09:20:08,,3818,,23843052139510246,,3196,
Eric Huang,2018-11-15 09:20:08,,2525,,23843052139560246,,2105,
Eric Huang,2018-11-15 09:10:08,,2105,,23843052139560246,,1685,
Eric Huang,2018-11-15 09:10:09,,572,,23843052139550246,,1611,
Eric Huang,2018-11-15 09:10:09,,3196,,23843052139510246,,2574,
Eric Huang,2018-11-15 09:10:10,,2034,,23843052139570246,,1580,
Eric Huang,2018-11-15 09:10:10,,5107155,,23843052139530246,,5105711,
Eric Huang,2018-11-15 09:10:09,8,,,23843052139450246,2,,
Eric Huang,2018-11-15 09:00:08,,2574,,23843052139510246,,107,
Eric Huang,2018-11-15 09:00:09,,1580,,23843052139570246,,300,
Eric Huang,2018-11-15 09:00:09,,5105711,,23843052139530246,,5102779,
Eric Huang,2018-11-15 09:00:09,,1611,,23843052139550246,,100,
Eric Huang,2018-11-15 09:00:09,,1685,,23843052139560246,,300,
Eric Huang,2018-11-15 09:00:08,2,,,23843052139450246,10,,
Eric Huang,2018-11-15 09:00:09,6,,,23843052139550246,7,,
Eric Huang,2018-11-15 09:00:09,7,,,23843052139560246,8,,
Eric Huang,2018-11-15 09:00:09,5,,,23843052139570246,10,,
蘇俊霖,2018-11-15 08:53:07,,107,,23843052139510246,,107002,
Eric Huang,2018-11-15 08:50:11,,5102779,,23843052139530246,,510,
蘇俊霖,2018-11-15 08:49:57,,510,,23843052139530246,,5102779,
Facebook,2018-11-15 06:30:14,,,Inactive,23842866254190246,,,Active
Eric Huang,2018-11-15 03:30:08,,107002,,23843052139510246,,106548,
Eric Huang,2018-11-15 03:30:07,,5102779,,23843052139530246,,5102281,
Eric Huang,2018-11-15 03:20:05,,5102281,,23843052139530246,,5101783,
Eric Huang,2018-11-15 03:20:07,,106548,,23843052139510246,,106094,
Eric Huang,2018-11-15 03:10:07,,5101783,,23843052139530246,,5101285,
Eric Huang,2018-11-15 03:10:07,,106094,,23843052139510246,,105640,
Eric Huang,2018-11-15 03:10:08,10,,,23843052139450246,2,,
Eric Huang,2018-11-15 03:10:08,7,,,23843052139550246,3,,
Eric Huang,2018-11-15 03:10:07,10,,,23843052139530246,9724,,
Eric Huang,2018-11-15 03:10:07,10,,,23843052139570246,46,,
Eric Huang,2018-11-15 03:10:07,9,,,23843052139510246,93,,
Eric Huang,2018-11-15 03:10:07,8,,,23843052139560246,6,,
Eric Huang,2018-11-15 02:30:08,,105640,,23843052139510246,,90174,
Eric Huang,2018-11-15 02:30:12,,5101285,,23843052139530246,,3723285,
Eric Huang,2018-11-15 02:30:08,93,,,23843052139510246,89,,
Eric Huang,2018-11-15 02:30:12,9724,,,23843052139530246,8157,,
Eric Huang,2018-11-15 02:10:12,,90174,,23843052139510246,,75403,
Eric Huang,2018-11-15 02:10:09,,3723285,,23843052139530246,,2567265,
Eric Huang,2018-11-15 02:10:12,3,,,23843052139550246,7,,
Eric Huang,2018-11-15 02:10:12,6,,,23843052139560246,3,,
Eric Huang,2018-11-15 02:10:12,89,,,23843052139510246,85,,
Eric Huang,2018-11-15 02:10:09,2,,,23843052139450246,5,,
Eric Huang,2018-11-15 02:10:09,46,,,23843052139570246,7,,
Eric Huang,2018-11-15 02:10:09,8157,,,23843052139530246,6843,,
Eric Huang,2018-11-15 02:00:08,,75403,,23843052139510246,,71838,
Eric Huang,2018-11-15 02:00:07,,2567265,,23843052139530246,,2274215,
Eric Huang,2018-11-15 02:00:08,85,,,23843052139510246,81,,
Eric Huang,2018-11-15 02:00:07,6843,,,23843052139530246,5741,,
Eric Huang,2018-11-15 01:40:07,,71838,,23843052139510246,,68405,
Eric Huang,2018-11-15 01:40:06,,2274215,,23843052139530246,,2028382,
Eric Huang,2018-11-15 01:40:06,5741,,,23843052139530246,4816,,
Eric Huang,2018-11-15 01:40:07,81,,,23843052139510246,78,,
Eric Huang,2018-11-15 01:30:07,,2028382,,23843052139530246,,1822160,
Eric Huang,2018-11-15 01:30:07,,68405,,23843052139510246,,65104,
Eric Huang,2018-11-15 01:30:07,78,,,23843052139510246,75,,
Eric Huang,2018-11-15 01:30:07,4816,,,23843052139530246,4040,,
Eric Huang,2018-11-15 01:10:09,,65104,,23843052139510246,,61935,
Eric Huang,2018-11-15 01:10:08,,1822160,,23843052139530246,,1649168,
Eric Huang,2018-11-15 01:10:09,75,,,23843052139510246,72,,
Eric Huang,2018-11-15 01:10:09,7,,,23843052139550246,5,,
Eric Huang,2018-11-15 01:10:08,3,,,23843052139560246,10,,
Eric Huang,2018-11-15 01:10:08,5,,,23843052139450246,2,,
Eric Huang,2018-11-15 01:10:08,7,,,23843052139570246,9,,
Eric Huang,2018-11-15 01:10:08,4040,,,23843052139530246,3389,,
Eric Huang,2018-11-15 01:00:12,,1649168,,23843052139530246,,1312221,
Eric Huang,2018-11-15 01:00:08,,61935,,23843052139510246,,53827,
Eric Huang,2018-11-15 01:00:12,3389,,,23843052139530246,2843,,
Eric Huang,2018-11-15 01:00:08,72,,,23843052139510246,69,,
Eric Huang,2018-11-15 00:40:05,,1312221,,23843052139530246,,1029555,
Eric Huang,2018-11-15 00:40:09,,53827,,23843052139510246,,46072,
Eric Huang,2018-11-15 00:40:05,2843,,,23843052139530246,2385,,
Eric Huang,2018-11-15 00:40:09,69,,,23843052139510246,66,,
Eric Huang,2018-11-15 00:30:09,,46072,,23843052139510246,,38669,
Eric Huang,2018-11-15 00:30:08,,1029555,,23843052139530246,,792400,
Eric Huang,2018-11-15 00:30:09,66,,,23843052139510246,63,,
Eric Huang,2018-11-15 00:30:08,2385,,,23843052139530246,2001,,
Eric Huang,2018-11-15 00:10:10,,38669,,23843052139510246,,31619,
Eric Huang,2018-11-15 00:10:08,,792400,,23843052139530246,,593443,
Eric Huang,2018-11-15 00:10:10,63,,,23843052139510246,60,,
Eric Huang,2018-11-15 00:10:09,10,,,23843052139560246,9,,
Eric Huang,2018-11-15 00:10:09,9,,,23843052139570246,5,,
Eric Huang,2018-11-15 00:10:08,2001,,,23843052139530246,1646,,
Eric Huang,2018-11-15 00:10:08,2,,,23843052139450246,4,,
Eric Huang,2018-11-15 00:00:08,,593443,,23843052139530246,,421459,
Eric Huang,2018-11-15 00:00:08,,31619,,23843052139510246,,26386,
Eric Huang,2018-11-15 00:00:08,60,,,23843052139510246,58,,
Eric Huang,2018-11-15 00:00:08,1646,,,23843052139530246,1354,,
Eric Huang,2018-11-14 23:40:09,,26386,,23843052139510246,,21334,
Eric Huang,2018-11-14 23:40:08,,421459,,23843052139530246,,279959,
Eric Huang,2018-11-14 23:40:09,58,,,23843052139510246,56,,
Eric Huang,2018-11-14 23:40:08,1354,,,23843052139530246,1114,,
Eric Huang,2018-11-14 23:30:07,,279959,,23843052139530246,,163482,
Eric Huang,2018-11-14 23:30:07,,21334,,23843052139510246,,16462,
Eric Huang,2018-11-14 23:30:07,56,,,23843052139510246,54,,
Eric Huang,2018-11-14 23:30:07,1114,,,23843052139530246,917,,
Eric Huang,2018-11-14 23:20:10,,16462,,23843052139510246,,11771,
Eric Huang,2018-11-14 23:20:10,54,,,23843052139510246,52,,
Eric Huang,2018-11-14 23:10:08,,163482,,23843052139530246,,67640,
Eric Huang,2018-11-14 23:10:08,,300,,23843052139570246,,76980,
Eric Huang,2018-11-14 23:10:08,,11771,,23843052139510246,,7260,
Eric Huang,2018-11-14 23:10:08,5,,,23843052139570246,547,,
Eric Huang,2018-11-14 23:10:08,917,,,23843052139530246,664,,
Eric Huang,2018-11-14 23:10:09,9,,,23843052139560246,30,,
Eric Huang,2018-11-14 23:10:08,52,,,23843052139510246,50,,
Eric Huang,2018-11-14 23:10:09,4,,,23843052139450246,5,,
Eric Huang,2018-11-14 23:10:09,5,,,23843052139550246,7,,
Eric Huang,2018-11-14 23:06:04,,,Inactive,23843052139470246,,,Active
Eric Huang,2018-11-14 23:00:09,,7260,,23843052139510246,,5745,
Eric Huang,2018-11-14 23:00:08,,67640,,23843052139530246,,45917,
Eric Huang,2018-11-14 23:00:09,50,,,23843052139510246,48,,
Eric Huang,2018-11-14 23:00:08,664,,,23843052139530246,481,,
Eric Huang,2018-11-14 22:50:07,,5745,,23843052139510246,,4293,
Eric Huang,2018-11-14 22:50:08,,76980,,23843052139570246,,60919,
Eric Huang,2018-11-14 22:50:08,,300,,23843052139560246,,91634,
Eric Huang,2018-11-14 22:50:08,547,,,23843052139570246,488,,
Eric Huang,2018-11-14 22:50:08,30,,,23843052139560246,897,,
Eric Huang,2018-11-14 22:50:07,48,,,23843052139510246,46,,
Eric Huang,2018-11-14 22:40:08,,60919,,23843052139570246,,46568,
Eric Huang,2018-11-14 22:40:08,,45917,,23843052139530246,,30175,
Eric Huang,2018-11-14 22:40:09,,4293,,23843052139510246,,2905,
Eric Huang,2018-11-14 22:40:09,46,,,23843052139510246,44,,
Eric Huang,2018-11-14 22:40:08,488,,,23843052139570246,387,,
Eric Huang,2018-11-14 22:40:08,481,,,23843052139530246,337,,
Eric Huang,2018-11-14 22:30:05,,2905,,23843052139510246,,1553,
Eric Huang,2018-11-14 22:30:05,,30175,,23843052139530246,,19151,
Eric Huang,2018-11-14 22:30:06,,91634,,23843052139560246,,67941,
Eric Huang,2018-11-14 22:30:06,897,,,23843052139560246,673,,
Eric Huang,2018-11-14 22:30:05,44,,,23843052139510246,41,,
Eric Huang,2018-11-14 22:30:05,337,,,23843052139530246,236,,
Eric Huang,2018-11-14 22:20:10,,67941,,23843052139560246,,50162,
Eric Huang,2018-11-14 22:20:10,,46568,,23843052139570246,,35182,
Eric Huang,2018-11-14 22:20:08,,1553,,23843052139510246,,300,
Eric Huang,2018-11-14 22:20:10,673,,,23843052139560246,505,,
Eric Huang,2018-11-14 22:20:10,387,,,23843052139570246,276,,
Eric Huang,2018-11-14 22:20:08,41,,,23843052139510246,38,,
Eric Huang,2018-11-14 22:10:09,,50162,,23843052139560246,,36819,
Eric Huang,2018-11-14 22:10:07,,35182,,23843052139570246,,27055,
Eric Huang,2018-11-14 22:10:07,,19151,,23843052139530246,,11430,
Eric Huang,2018-11-14 22:10:07,38,,,23843052139510246,6,,
Eric Huang,2018-11-14 22:10:07,276,,,23843052139570246,197,,
Eric Huang,2018-11-14 22:10:07,236,,,23843052139530246,160,,
Eric Huang,2018-11-14 22:10:09,505,,,23843052139560246,379,,
Eric Huang,2018-11-14 22:00:10,,11430,,23843052139530246,,7637,
Eric Huang,2018-11-14 22:00:10,,36819,,23843052139560246,,24884,
Eric Huang,2018-11-14 22:00:10,379,,,23843052139560246,275,,
Eric Huang,2018-11-14 22:00:10,160,,,23843052139530246,109,,
Eric Huang,2018-11-14 21:50:09,,24884,,23843052139560246,,16232,
Eric Huang,2018-11-14 21:50:09,,27055,,23843052139570246,,17813,
Eric Huang,2018-11-14 21:50:14,,7637,,23843052139530246,,5056,
Eric Huang,2018-11-14 21:50:14,109,,,23843052139530246,73,,
Eric Huang,2018-11-14 21:50:09,275,,,23843052139560246,196,,
Eric Huang,2018-11-14 21:50:09,197,,,23843052139570246,134,,
Eric Huang,2018-11-14 21:40:08,,17813,,23843052139570246,,11537,
Eric Huang,2018-11-14 21:40:09,,16232,,23843052139560246,,10052,
Eric Huang,2018-11-14 21:40:08,,5056,,23843052139530246,,3324,
Eric Huang,2018-11-14 21:40:08,134,,,23843052139570246,91,,
Eric Huang,2018-11-14 21:40:08,73,,,23843052139530246,49,,
Eric Huang,2018-11-14 21:40:09,196,,,23843052139560246,140,,
Eric Huang,2018-11-14 21:30:08,,3324,,23843052139530246,,2158,
Eric Huang,2018-11-14 21:30:08,,11537,,23843052139570246,,7261,
Eric Huang,2018-11-14 21:30:11,,10052,,23843052139560246,,5638,
Eric Huang,2018-11-14 21:30:11,140,,,23843052139560246,100,,
Eric Huang,2018-11-14 21:30:08,49,,,23843052139530246,33,,
Eric Huang,2018-11-14 21:30:08,91,,,23843052139570246,62,,
Eric Huang,2018-11-14 21:20:08,,5638,,23843052139560246,,2490,
Eric Huang,2018-11-14 21:20:07,,2158,,23843052139530246,,1381,
Eric Huang,2018-11-14 21:20:06,,7261,,23843052139570246,,4364,
Eric Huang,2018-11-14 21:20:08,100,,,23843052139560246,69,,
Eric Huang,2018-11-14 21:20:07,33,,,23843052139530246,22,,
Eric Huang,2018-11-14 21:20:06,62,,,23843052139570246,42,,
Eric Huang,2018-11-14 21:10:08,,1381,,23843052139530246,,851,
Eric Huang,2018-11-14 21:10:08,,4364,,23843052139570246,,2364,
Eric Huang,2018-11-14 21:10:09,,2490,,23843052139560246,,300,
Eric Huang,2018-11-14 21:10:08,5,,,23843052139450246,7,,
Eric Huang,2018-11-14 21:10:07,6,,,23843052139510246,5,,
Eric Huang,2018-11-14 21:10:09,69,,,23843052139560246,48,,
Eric Huang,2018-11-14 21:10:08,42,,,23843052139570246,29,,
Eric Huang,2018-11-14 21:10:08,22,,,23843052139530246,15,,
Eric Huang,2018-11-14 21:00:09,,851,,23843052139530246,,468,
Eric Huang,2018-11-14 21:00:09,,2364,,23843052139570246,,1556,
Eric Huang,2018-11-14 21:00:09,15,,,23843052139530246,10,,
Eric Huang,2018-11-14 21:00:09,29,,,23843052139570246,20,,
Eric Huang,2018-11-14 20:50:08,,1556,,23843052139570246,,991,
Eric Huang,2018-11-14 20:50:08,,468,,23843052139530246,,200,
Eric Huang,2018-11-14 20:50:08,20,,,23843052139570246,14,,
Eric Huang,2018-11-14 20:50:08,10,,,23843052139530246,7,,
Eric Huang,2018-11-14 20:40:05,,991,,23843052139570246,,587,
Eric Huang,2018-11-14 20:40:05,14,,,23843052139570246,10,,
Eric Huang,2018-11-14 20:30:10,,587,,23843052139570246,,300,
Eric Huang,2018-11-14 20:30:10,10,,,23843052139570246,7,,
Eric Huang,2018-11-14 20:10:09,5,,,23843052139510246,3,,
Eric Huang,2018-11-14 20:10:08,7,,,23843052139550246,4,,
Eric Huang,2018-11-14 20:10:09,7,,,23843052139530246,3,,
Eric Huang,2018-11-14 20:10:09,7,,,23843052139570246,3,,
Eric Huang,2018-11-14 20:10:10,7,,,23843052139450246,3,,
Eric Huang,2018-11-14 19:10:09,3,,,23843052139450246,7,,
Eric Huang,2018-11-14 19:10:07,4,,,23843052139550246,5,,
Eric Huang,2018-11-14 19:10:06,3,,,23843052139570246,4,,
Eric Huang,2018-11-14 16:05:03,,,Active,23843052139470246,,,Inactive
Facebook,2018-11-14 16:01:15,,,Active,23842866254190246,,,Inactive
Eric Huang,2018-11-14 15:10:10,5,,,23843052139550246,4,,
Eric Huang,2018-11-14 15:10:09,7,,,23843052139450246,4,,
Eric Huang,2018-11-14 15:10:09,3,,,23843052139530246,4,,
Eric Huang,2018-11-14 15:10:09,3,,,23843052139510246,4,,
Eric Huang,2018-11-14 14:10:08,4,,,23843052139550246,2,,
Eric Huang,2018-11-14 14:10:08,4,,,23843052139510246,2,,
Eric Huang,2018-11-14 14:10:09,4,,,23843052139570246,1,,
Eric Huang,2018-11-14 14:10:09,4,,,23843052139530246,1,,
Eric Huang,2018-11-14 14:10:10,4,,,23843052139450246,2,,
Eric Huang,2018-11-14 13:10:08,2,,,23843052139510246,1,,
Eric Huang,2018-11-14 12:10:10,2,,,23843052139550246,5,,
Eric Huang,2018-11-14 12:10:10,2,,,23843052139450246,5,,
Eric Huang,2018-11-14 12:10:09,1,,,23843052139510246,4,,
Eric Huang,2018-11-14 12:10:09,1,,,23843052139530246,4,,
Eric Huang,2018-11-14 12:10:09,1,,,23843052139570246,4,,
Eric Huang,2018-11-14 11:10:09,5,,,23843052139550246,6,,
Eric Huang,2018-11-14 11:10:08,4,,,23843052139530246,7,,
Eric Huang,2018-11-14 11:10:08,5,,,23843052139450246,10,,
Eric Huang,2018-11-14 11:10:08,4,,,23843052139570246,7,,
Eric Huang,2018-11-14 11:10:07,4,,,23843052139510246,6,,
Eric Huang,2018-11-14 09:50:09,48,,,23843052139560246,32,,
Eric Huang,2018-11-14 09:40:11,32,,,23843052139560246,21,,
Eric Huang,2018-11-14 09:30:10,,100,,23843052139450246,,49561,
Eric Huang,2018-11-14 09:30:12,21,,,23843052139560246,14,,
Eric Huang,2018-11-14 09:10:09,6,,,23843052139510246,4,,
Eric Huang,2018-11-14 09:10:08,14,,,23843052139560246,21,,
Eric Huang,2018-11-14 09:10:08,7,,,23843052139530246,6,,
Eric Huang,2018-11-14 09:10:07,6,,,23843052139550246,4,,
Eric Huang,2018-11-14 09:10:07,7,,,23843052139570246,5,,
Eric Huang,2018-11-14 09:00:10,4,,,23843052139510246,6,,
Eric Huang,2018-11-14 09:00:09,6,,,23843052139530246,7,,
Eric Huang,2018-11-14 09:00:09,4,,,23843052139550246,6,,
Eric Huang,2018-11-14 09:00:09,21,,,23843052139560246,14,,
Eric Huang,2018-11-14 09:00:08,5,,,23843052139570246,7,,
Eric Huang,2018-11-14 08:40:11,,100,,23843052139550246,,52029,
Eric Huang,2018-11-14 08:40:10,14,,,23843052139560246,4,,
Eric Huang,2018-11-14 08:40:09,7,,,23843052139570246,4,,
Eric Huang,2018-11-14 08:40:10,6,,,23843052139510246,2,,
Eric Huang,2018-11-14 08:40:10,7,,,23843052139530246,3,,
Eric Huang,2018-11-14 08:40:11,6,,,23843052139550246,11,,
Doudou Tsai,2018-11-14 07:48:54,,400,,23842866254290246,,300,
Doudou Tsai,2018-11-14 07:48:45,,200,,23842974131840246,,300,
Facebook,2018-11-14 07:00:18,,,Inactive,23842866254190246,,,Active
Eric Huang,2018-11-14 00:32:03,,,Inactive,23843052139470246,,,Active
Eric Huang,2018-11-13 16:05:04,,,Active,23843052139470246,,,Inactive
Facebook,2018-11-13 16:00:26,,,Active,23842866254190246,,,Inactive
Eric Huang,2018-11-13 15:33:05,,,Inactive,23843052139470246,,,Active
Eric Huang,2018-11-13 14:10:08,,49561,,23843052139450246,,47801,
Eric Huang,2018-11-13 14:10:09,,52029,,23843052139550246,,50333,
Eric Huang,2018-11-13 14:10:08,4,,,23843052139570246,2,,
Eric Huang,2018-11-13 14:10:08,4,,,23843052139560246,2,,
Eric Huang,2018-11-13 14:10:09,3,,,23843052139530246,1,,
Eric Huang,2018-11-13 13:50:07,,50333,,23843052139550246,,46853,
Eric Huang,2018-11-13 13:50:05,,47801,,23843052139450246,,44661,
Eric Huang,2018-11-13 13:40:09,,46853,,23843052139550246,,43373,
Eric Huang,2018-11-13 13:40:06,,44661,,23843052139450246,,41521,
Eric Huang,2018-11-13 13:20:09,,43373,,23843052139550246,,39893,
Eric Huang,2018-11-13 13:20:09,,41521,,23843052139450246,,38381,
Eric Huang,2018-11-13 13:10:06,,38381,,23843052139450246,,35241,
Eric Huang,2018-11-13 13:10:07,,39893,,23843052139550246,,36413,
Eric Huang,2018-11-13 13:10:07,2,,,23843052139510246,5,,
Eric Huang,2018-11-13 13:10:06,2,,,23843052139570246,4,,
Eric Huang,2018-11-13 13:10:06,2,,,23843052139560246,1,,
Eric Huang,2018-11-13 12:50:10,,36413,,23843052139550246,,33260,
Eric Huang,2018-11-13 12:50:08,,35241,,23843052139450246,,32353,
Eric Huang,2018-11-13 12:40:10,,33260,,23843052139550246,,30107,
Eric Huang,2018-11-13 12:40:09,,32353,,23843052139450246,,29465,
Eric Huang,2018-11-13 12:20:06,,30107,,23843052139550246,,26954,
Eric Huang,2018-11-13 12:20:05,,29465,,23843052139450246,,26577,
Eric Huang,2018-11-13 12:10:10,,26954,,23843052139550246,,23801,
Eric Huang,2018-11-13 12:10:09,,26577,,23843052139450246,,23689,
Eric Huang,2018-11-13 12:10:10,1,,,23843052139560246,3,,
Eric Huang,2018-11-13 12:10:09,1,,,23843052139530246,4,,
Eric Huang,2018-11-13 11:50:12,,23801,,23843052139550246,,22998,
Eric Huang,2018-11-13 11:50:11,,23689,,23843052139450246,,22947,
Eric Huang,2018-11-13 11:40:09,,22998,,23843052139550246,,22195,
Eric Huang,2018-11-13 11:40:09,,22947,,23843052139450246,,22205,
Eric Huang,2018-11-13 11:20:07,,22195,,23843052139550246,,21392,
Eric Huang,2018-11-13 11:20:06,,22205,,23843052139450246,,21463,
Eric Huang,2018-11-13 11:10:05,,21463,,23843052139450246,,20721,
Eric Huang,2018-11-13 11:10:09,,21392,,23843052139550246,,20589,
Eric Huang,2018-11-13 11:10:08,4,,,23843052139530246,2,,
Eric Huang,2018-11-13 11:10:08,5,,,23843052139510246,6,,
Eric Huang,2018-11-13 11:10:07,3,,,23843052139560246,4,,
Eric Huang,2018-11-13 10:50:10,,20721,,23843052139450246,,18996,
Eric Huang,2018-11-13 10:50:10,,20589,,23843052139550246,,18910,
Eric Huang,2018-11-13 10:40:09,,18910,,23843052139550246,,17231,
Eric Huang,2018-11-13 10:40:08,,18996,,23843052139450246,,17271,
Eric Huang,2018-11-13 10:20:08,,17231,,23843052139550246,,15552,
Eric Huang,2018-11-13 10:20:09,,17271,,23843052139450246,,15546,
Eric Huang,2018-11-13 10:10:15,,15546,,23843052139450246,,13821,
Eric Huang,2018-11-13 10:10:17,6,,,23843052139510246,3,,
Eric Huang,2018-11-13 10:10:16,2,,,23843052139530246,3,,
Eric Huang,2018-11-13 10:10:15,4,,,23843052139560246,2,,
Eric Huang,2018-11-13 10:00:13,,15552,,23843052139550246,,13916,
Facebook,2018-11-13 10:00:12,,,Inactive,23842866254190246,,,Active
Eric Huang,2018-11-13 09:50:14,,13916,,23843052139550246,,12280,
Eric Huang,2018-11-13 09:50:09,,13821,,23843052139450246,,12442,
Eric Huang,2018-11-13 09:40:08,,12280,,23843052139550246,,10644,
Eric Huang,2018-11-13 09:40:06,,12442,,23843052139450246,,11063,
Eric Huang,2018-11-13 09:20:05,,10644,,23843052139550246,,9008,
Eric Huang,2018-11-13 09:20:04,,11063,,23843052139450246,,9684,
Eric Huang,2018-11-13 09:10:09,,9008,,23843052139550246,,7372,
Eric Huang,2018-11-13 09:10:05,,9684,,23843052139450246,,8305,
Eric Huang,2018-11-13 09:10:10,2,,,23843052139560246,7,,
Eric Huang,2018-11-13 09:10:08,3,,,23843052139510246,6,,
Eric Huang,2018-11-13 09:10:07,3,,,23843052139530246,10,,
Eric Huang,2018-11-13 09:10:05,4,,,23843052139570246,8,,
Eric Huang,2018-11-13 08:50:06,,7372,,23843052139550246,,6428,
Eric Huang,2018-11-13 08:50:05,,8305,,23843052139450246,,7336,
Eric Huang,2018-11-13 08:40:07,,6428,,23843052139550246,,5484,
Eric Huang,2018-11-13 08:40:06,,7336,,23843052139450246,,6367,
Eric Huang,2018-11-13 08:30:11,,6367,,23843052139450246,,5398,
Eric Huang,2018-11-13 08:30:09,,5484,,23843052139550246,,4540,
Eric Huang,2018-11-13 08:20:09,,4540,,23843052139550246,,3596,
Eric Huang,2018-11-13 08:20:08,,5398,,23843052139450246,,4429,
Eric Huang,2018-11-13 08:10:10,,3596,,23843052139550246,,2652,
Eric Huang,2018-11-13 08:10:09,,4429,,23843052139450246,,3460,
Eric Huang,2018-11-13 08:10:27,10,,,23843052139530246,5,,
Eric Huang,2018-11-13 08:10:12,6,,,23843052139510246,5,,
Eric Huang,2018-11-13 08:10:10,7,,,23843052139560246,3,,
Eric Huang,2018-11-13 08:10:09,8,,,23843052139570246,4,,
Eric Huang,2018-11-13 08:00:19,,3460,,23843052139450246,,2624,
Eric Huang,2018-11-13 08:00:10,,2652,,23843052139550246,,2014,
Eric Huang,2018-11-13 07:50:06,,2624,,23843052139450246,,1788,
Eric Huang,2018-11-13 07:50:08,,2014,,23843052139550246,,1376,
Eric Huang,2018-11-13 07:40:09,,1376,,23843052139550246,,738,
Eric Huang,2018-11-13 07:40:08,,1788,,23843052139450246,,952,
蘇俊霖,2018-11-13 07:40:09,10,,,23843052139450246,11,,
Eric Huang,2018-11-13 07:30:09,,952,,23843052139450246,,100,
Eric Huang,2018-11-13 07:30:08,,738,,23843052139550246,,100,
Eric Huang,2018-11-13 07:30:09,11,,,23843052139450246,18,,
Eric Huang,2018-11-13 07:30:08,11,,,23843052139550246,16,,
Eric Huang,2018-11-13 07:10:07,5,,,23843052139530246,3,,
Eric Huang,2018-11-13 07:10:07,4,,,23843052139570246,1,,
Eric Huang,2018-11-13 07:10:06,3,,,23843052139560246,2,,
Eric Huang,2018-11-13 07:10:05,5,,,23843052139510246,2,,
Eric Huang,2018-11-13 07:00:06,2,,,23843052139560246,3,,
Eric Huang,2018-11-13 07:00:08,3,,,23843052139530246,13,,
Eric Huang,2018-11-13 07:00:08,2,,,23843052139510246,8,,
Eric Huang,2018-11-13 07:00:09,1,,,23843052139570246,5,,
Logan Liao,2018-11-13 06:42:55,7,,,23843053675980246,9,,
Logan Liao,2018-11-13 06:42:55,7,,,23843053676090246,9,,
Logan Liao,2018-11-13 06:42:55,7,,,23843053676060246,9,,
Logan Liao,2018-11-13 06:42:55,7,,,23843053676080246,9,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053676100246,,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053676090246,,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053675980246,,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053676060246,,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053676080246,,,
Logan Liao,2018-11-13 06:13:33,9,,,23843053675960246,,,
Eric Huang,2018-11-13 04:40:07,,300,,23842866254340246,,200,
Eric Huang,2018-11-13 04:00:09,8,,,23843052139510246,9,,
Eric Huang,2018-11-13 04:00:08,5,,,23843052139570246,6,,
Eric Huang,2018-11-13 04:00:07,3,,,23843052139560246,4,,
Eric Huang,2018-11-13 03:50:07,4,,,23843052139560246,5,,
Eric Huang,2018-11-13 03:50:07,6,,,23843052139570246,7,,
Eric Huang,2018-11-13 03:40:08,7,,,23843052139570246,8,,
Eric Huang,2018-11-13 03:40:08,13,,,23843052139530246,12,,
Eric Huang,2018-11-13 03:40:08,5,,,23843052139560246,6,,
Eric Huang,2018-11-13 03:30:08,12,,,23843052139530246,11,,
Eric Huang,2018-11-13 03:30:08,6,,,23843052139560246,7,,
