Customer ID,Campaign ID,Ad group ID,Ad group state,Cost,Avg. Cost,Impressions,Clicks,Conversions,All conv.,Avg. CPC,Cost / conv.,Cost / all conv.,Criteria Display Name,CTR,View-through conv.
2042877296,6460877943,77043580923,enabled,61751133,2684832,536,23,0.00,0.00,2684832,0,0,"Mobile App: 暗棋2 (Google Play), by xidea creator",4.29%,0
2042877296,6460877943,77043580923,enabled,7997323,3998662,4,2,0.00,0.00,3998662,0,0,"Mobile App: Candy Witch - Match 3 Puzzle Free Games (Google Play), by gameone",50.00%,0
2042877296,6460877943,77043580923,enabled,12724397,2544879,34,5,0.00,0.00,2544879,0,0,"Mobile App: Puzzle Game (Google Play), by Free Puzzles",14.71%,0
2042877296,6460877943,77043580923,enabled,6337496,3168748,8,2,0.00,0.00,3168748,0,0,"Mobile App: Jewels El Dorado (Google Play), by V2R",25.00%,0
2042877296,6460877943,77043580923,enabled,10758656,3586219,47,3,0.00,0.00,3586219,0,0,"Mobile App: Fruits Mania : Elly’s travel (Google Play), by BitMango",6.38%,0
2042877296,6460877943,77043580923,enabled,7005759,3502880,6,2,0.00,0.00,3502880,0,0,"Mobile App: Crush Eggs (Google Play), by Addict Puzzle Games",33.33%,0
2042877296,6460877943,77043580923,enabled,6104222,3052111,36,2,0.00,0.00,3052111,0,0,mail.yahoo.com,5.56%,0
2042877296,6460877943,77043580923,enabled,12536928,2507386,17,5,0.00,0.00,2507386,0,0,"Mobile App: Pop Cat (Google Play), by LinkDesks - Jewel Games Star",29.41%,0
2042877296,6460877943,77043580923,enabled,9922411,4961206,8,2,0.00,0.00,4961206,0,0,"Mobile App: Candy Legend (Google Play), by Candy Factory Game",25.00%,0
2042877296,6460877943,77043580923,enabled,3317277,3317277,4,1,0.00,0.00,3317277,0,0,tw.news.yahoo.com/video/%E6%B3%B0%E7%8E%8B%E5%A8%B6%E5%B0%8F33%E6%AD%B2%E4%BF%9D%E9%91%A3%E7%95%B6%E8%B2%B4%E5%A6%83-%E7%85%A7%E7%89%87%E6%9B%9D%E5%85%89%E7%B6%B2%E8%B7%AF%E6%9A%B4%E5%8B%95-074851284.html,25.00%,0
2042877296,6460877943,77043580923,enabled,2778658,2778658,1,1,0.00,0.00,2778658,0,0,g.deemgame.com/game/1,100.00%,0
2042877296,6460877943,77043580923,enabled,15889146,1765461,71,9,0.00,0.00,1765461,0,0,"Mobile App: Fruits Master : Fruits Match 3 Puzzle (Google Play), by SUPERBOX.INC",12.68%,0
2042877296,6460877943,77043580923,enabled,1809350,1809350,8,1,0.00,0.00,1809350,0,0,"Mobile App: Solitaire (Google Play), by Word Connect Games",12.50%,0
2042877296,6460877943,77043580923,enabled,3683294,3683294,12,1,0.00,0.00,3683294,0,0,"Mobile App: Hexa Puzzle Merge (Google Play), by Red Game",8.33%,0
2042877296,6460877943,77043580923,enabled,9242714,3080905,21,3,3.00,3.00,3080905,3080905,3080905,www.setn.com/News.aspx,14.29%,0
2042877296,6460877943,77043580923,enabled,16489880,3297976,49,5,0.00,0.00,3297976,0,0,"Mobile App: Bubble Shooter (Google Play), by retooldirox",10.20%,0
2042877296,6460877943,77043580923,enabled,10772374,2154475,38,5,0.00,0.00,2154475,0,0,"Mobile App: Block Puzzle (Google Play), by Block Puzzle Jewel Games",13.16%,0
2042877296,6460877943,77043580923,enabled,52918107,2405369,111,22,0.00,0.00,2405369,0,0,"Mobile App: Wood Block Puzzle (Google Play), by Magic Puzzle Games",19.82%,0
2042877296,6460877943,77043580923,enabled,178894864,2264492,1155,79,0.00,0.00,2264492,0,0,"Mobile App: Block Puzzle Classic - Free Brick Puzzle (Google Play), by Infinity Game Studio",6.84%,0
2042877296,6460877943,77043580923,enabled,6583052,2194351,7,3,0.00,0.00,2194351,0,0,"Mobile App: 仿真暗棋 (Google Play), by TedKuo",42.86%,0
2042877296,6460877943,77043580923,enabled,8724802,2908267,13,3,0.00,0.00,2908267,0,0,"Mobile App: Solitaire (Google Play), by ReachJunction Media Limited",23.08%,0
2042877296,6460877943,77043580923,enabled,5537083,2768542,1,2,0.00,0.00,2768542,0,0,"Mobile App: Bubble Shooter Genies (Google Play), by PUZZLEJOY",200.00%,0
2042877296,6460877943,77043580923,enabled,3592720,3592720,1,1,0.00,0.00,3592720,0,0,www.dongtw.com/basketball/20190815/989792.html,100.00%,0
2042877296,6460877943,77043580923,enabled,1104158,1104158,5,1,0.00,0.00,1104158,0,0,"Mobile App: Block Puzzle (Google Play), by Block Puzzle Games 2018",20.00%,0
2042877296,6460877943,77043580923,enabled,2935326,2935326,2,1,0.00,0.00,2935326,0,0,"Mobile App: BusTracker Taiwan (Google Play), by Yahoo奇摩",50.00%,0
2042877296,6460877943,77043580923,enabled,15558733,3889683,30,4,0.00,0.00,3889683,0,0,www.setn.com/m/news.aspx,13.33%,0
2042877296,6460877943,77043580923,enabled,10794965,3598322,21,3,0.00,0.00,3598322,0,0,"Mobile App: Bunny Pop (Google Play), by BitMango",14.29%,0
2042877296,6460877943,77043580923,enabled,3441886,3441886,1,1,0.00,0.00,3441886,0,0,lotto.arclink.com.tw/bbs/207/1172129.html,100.00%,0
2042877296,6460877943,77043580923,enabled,25295046,1806789,96,14,0.00,0.00,1806789,0,0,"Mobile App: ブロックパズル (Google Play), by Simple Puzzle Game",14.58%,0
2042877296,6460877943,77043580923,enabled,3916673,3916673,1,1,0.00,0.00,3916673,0,0,tw.news.yahoo.com/190%E8%90%AC%E4%BA%BA-%E5%A4%95%E4%B9%8B%E9%96%93%E5%A4%B1%E5%8E%BB%E5%9C%8B%E7%B1%8D-%E5%8D%B0%E5%BA%A6%E9%98%BF%E8%96%A9%E5%A7%86%E4%BA%BA%E5%9C%A8%E8%87%AA%E5%B7%B1%E7%9A%84%E5%9C%8B%E5%AE%B6%E6%88%90%E4%BA%86-%E9%9D%9E%E6%B3%95%E7%A7,100.00%,0
2042877296,6460877943,77043580923,enabled,6477100,3238550,20,2,0.00,0.00,3238550,0,0,"Mobile App: Hexa Puzzle Hero (Google Play), by Loop Games",10.00%,0
2042877296,6460877943,77043580923,enabled,8072296,2690765,35,3,0.00,0.00,2690765,0,0,"Mobile App: 台灣股票免費看盤軟體-行動股市 (Google Play), by Marty Huang",8.57%,0
2042877296,6460877943,77043580923,enabled,2860013,2860013,3,1,0.00,0.00,2860013,0,0,"Mobile App: 六角碎片爱消除-2018年好玩的六边形消消乐 (Google Play), by Jinlan Game",33.33%,0
2042877296,6460877943,77043580923,enabled,3473434,3473434,4,1,0.00,0.00,3473434,0,0,mobileapp::2-org.cocos2d.flower,25.00%,0
2042877296,6460877943,77043580923,enabled,2568133,2568133,2,1,0.00,0.00,2568133,0,0,"Mobile App: Halloween Blast - Crush the Cubes (Google Play), by Bubble Shooter Artworks",50.00%,0
2042877296,6460877943,77043580923,enabled,19872832,3312139,58,6,0.00,0.00,3312139,0,0,"Mobile App: Magic Jigsaw Puzzles (Google Play), by ZiMAD",10.34%,0
2042877296,6460877943,77043580923,enabled,15353890,3070778,89,5,0.00,0.00,3070778,0,0,"Mobile App: Bubble Shooter (Google Play), by Candy Bubble Studio",5.62%,0
2042877296,6460877943,77043580923,enabled,59961167,2607007,106,23,0.00,0.00,2607007,0,0,"Mobile App: Block Puzzle (Google Play), by Fun Games Free",21.70%,0
2042877296,6460877943,77043580923,enabled,16817786,2402541,39,7,0.00,0.00,2402541,0,0,"Mobile App: Wood Block Puzzle (Google Play), by Classic Puzzle Block Game",17.95%,0
2042877296,6460877943,77043580923,enabled,17289746,2161218,63,8,0.00,0.00,2161218,0,0,"Mobile App: Block Puzzle - Wood Legend (Google Play), by головоломка world studio",12.70%,0
2042877296,6460877943,77043580923,enabled,3612753,3612753,1,1,0.00,0.00,3612753,0,0,tw.stock.yahoo.com/news_index.html,100.00%,0
2042877296,6460877943,77043580923,enabled,13541089,2256848,58,6,0.00,0.00,2256848,0,0,"Mobile App: Wood Block Puzzle (Google Play), by Block Puzzle Free Games",10.34%,0
2042877296,6460877943,77043580923,enabled,7813300,3906650,2,2,0.00,0.00,3906650,0,0,"Mobile App: TW Stock - HD (Google Play), by Louis Studio",100.00%,0
2042877296,6460877943,77043580923,enabled,3214441,3214441,5,1,0.00,0.00,3214441,0,0,"Mobile App: Bricks Breaker - Glow Balls (Google Play), by Big Cat Studio - we make brain games",20.00%,0
2042877296,6460877943,77043580923,enabled,2812462,2812462,3,1,0.00,0.00,2812462,0,0,"Mobile App: JewelKing (Google Play), by TAP GAMES",33.33%,0
2042877296,6460877943,77043580923,enabled,2519588,2519588,1,1,0.00,0.00,2519588,0,0,m.cnyes.com/news/id/4371379,100.00%,0
2042877296,6460877943,77043580923,enabled,9276261,3092087,20,3,0.00,0.00,3092087,0,0,"Mobile App: Farm Fruit Pop: Party Time (Google Play), by Blast Crush Game",15.00%,0
2042877296,6460877943,77043580923,enabled,3375204,3375204,13,1,0.00,0.00,3375204,0,0,"Mobile App: 大字版六合彩 - 即時開彩(Live!) Mark Six (Google Play), by We love Android Team",7.69%,0
2042877296,6460877943,77043580923,enabled,3494093,3494093,20,1,0.00,0.00,3494093,0,0,mobileapp::2-com.dicegame.fantasticdicepuzzle,5.00%,0
2042877296,6460877943,77043580923,enabled,3783605,3783605,2,1,0.00,0.00,3783605,0,0,tw.news.yahoo.com/society,50.00%,0
2042877296,6460877943,77043580923,enabled,7357624,3678812,8,2,0.00,0.00,3678812,0,0,"Mobile App: Cookie Crush Match 3 (Google Play), by Match 3 Fun Games",25.00%,0
2042877296,6460877943,77043580923,enabled,7302798,2434266,27,3,0.00,0.00,2434266,0,0,"Mobile App: Azar (Google Play), by Hyperconnect inc",11.11%,0
2042877296,6460877943,77043580923,enabled,1783098,1783098,3,1,0.00,0.00,1783098,0,0,"Mobile App: Wood Block Puzzle (Google Play), by Simple Puzzle Game",33.33%,0
2042877296,6460877943,77043580923,enabled,13538695,3384674,16,4,0.00,0.00,3384674,0,0,"Mobile App: 1010! Color (Google Play), by Gram Games Limited",25.00%,0
2042877296,6460877943,77043580923,enabled,3563991,3563991,2,1,0.00,0.00,3563991,0,0,"Mobile App: 暗棋大戰Online (Google Play), by SohoMob",50.00%,0
2042877296,6460877943,77043580923,enabled,2462072,2462072,12,1,0.00,0.00,2462072,0,0,"Mobile App: Shoot Bubble - Fruit Splash (Google Play), by 4 GAME STUDIO",8.33%,0
2042877296,6460877943,77043580923,enabled,3723700,3723700,3,1,0.00,0.00,3723700,0,0,"Mobile App: My Talking Angela (Google Play), by Outfit7 Limited",33.33%,0
2042877296,6460877943,77043580923,enabled,12224426,4074809,4,3,0.00,0.00,4074809,0,0,game.ioxapp.com/hexagon/play.html,75.00%,0
2042877296,6460877943,77043580923,enabled,5820489,2910245,2,2,0.00,0.00,2910245,0,0,"Mobile App: Bus Tracker Taipei (iTunes App Store), by Mozy Ltd.",100.00%,0
2042877296,6460877943,77043580923,enabled,3806917,3806917,1,1,0.00,0.00,3806917,0,0,ctee.com.tw/news/china/139950.html,100.00%,0
2042877296,6460877943,77043580923,enabled,3412513,3412513,1,1,0.00,0.00,3412513,0,0,tw.mobi.yahoo.com/home/%E5%8A%8D%E9%AD%9A%E5%87%BA%E5%B1%80-%E7%8E%B2%E7%8E%B2%E9%96%8B%E7%9C%BC%E6%81%90%E8%AE%8A%E4%B8%AD%E9%A2%B1-%E5%85%A8%E5%8F%B0%E5%9A%B4%E9%98%B2%E8%B1%AA%E9%9B%A8-224800056.html,100.00%,0
2042877296,6460877943,77043580923,enabled,3765041,3765041,4,1,3.00,3.00,3765041,1255014,1255014,tw.news.yahoo.com/%E9%82%84%E4%B8%8D%E6%90%B6%E8%91%97%E5%81%9A-%E7%A0%94%E7%A9%B6-%E6%84%9B%E5%81%9A%E5%AE%B6%E4%BA%8B%E6%B4%BB%E5%BE%97%E6%9B%B4%E4%B9%85-172024882.html,25.00%,0
2042877296,6460877943,77043580923,enabled,3710175,3710175,1,1,0.00,0.00,3710175,0,0,today.line.me/tw/article/%E5%A5%B9%E7%9C%8B%E4%B8%AD20%E5%B9%B4%E9%A0%82%E6%A8%93%E6%88%BF%E3%80%80%E9%81%8E%E4%BE%86%E4%BA%BA%E6%80%A5%E5%8B%B8%E9%80%80%E3%80%8C%E6%AF%8D%E6%B9%AF%E3%80%8D-gXonWa,100.00%,0
2042877296,6460877943,77043580923,enabled,6035412,3017706,23,2,0.00,0.00,3017706,0,0,"Mobile App: Hex Merge (Google Play), by Red Game",8.70%,0
2042877296,6460877943,77043580923,enabled,4693617,2346809,34,2,0.00,0.00,2346809,0,0,"Mobile App: 小說大全 - 免費小說大全，讀書看書聽書故事電子書 (Google Play), by Upward",5.88%,0
2042877296,6460877943,77043580923,enabled,9582037,3194012,40,3,0.00,0.00,3194012,0,0,tw.stock.yahoo.com,7.50%,0
2042877296,6460877943,77043580923,enabled,9558667,3186222,19,3,0.00,0.00,3186222,0,0,"Mobile App: Onet Fruit (Google Play), by Fun Games Free",15.79%,0
2042877296,6460877943,77043580923,enabled,4866820,4866820,2,1,0.00,0.00,4866820,0,0,www.monduea.com/m/show.aspx,50.00%,0
2042877296,6460877943,77043580923,enabled,3999665,3999665,2,1,0.00,0.00,3999665,0,0,"Mobile App: Puzzle Block Jewels (Google Play), by J&Puz.INC",50.00%,0
2042877296,6460877943,77043580923,enabled,1757731,1757731,1,1,1.00,1.00,1757731,1757731,1757731,tw.news.yahoo.com/%E6%B2%92%E9%81%B8%E7%B8%BD%E7%B5%B1%E9%82%84%E6%98%AF%E6%9C%83%E8%A2%AB%E7%BD%B7%E5%85%8D-%E4%BB%96%E5%A4%A7%E8%86%BD%E9%A0%90%E8%A8%80%E9%9F%93%E5%9C%8B%E7%91%9C%E6%98%8E%E5%B9%B4%E4%B8%8B%E5%A0%B4-083229280.html,100.00%,0
2042877296,6460877943,77043580923,enabled,1361343,1361343,4,1,0.00,0.00,1361343,0,0,"Mobile App: Gomoku Online – Classic Gobang, Five in a row Game (Google Play), by HDuo Fun Games",25.00%,0
2042877296,6460877943,77043580923,enabled,6149810,3074905,10,2,0.00,0.00,3074905,0,0,"Mobile App: Block Puzzle - Pop (iTunes App Store), by bin fu",20.00%,0
2042877296,6460877943,77043580923,enabled,7080885,3540443,3,2,0.00,0.00,3540443,0,0,"Mobile App: Ocean Block Puzzle (Google Play), by heidoggame",66.67%,0
2042877296,6460877943,77043580923,enabled,3991605,3991605,1,1,0.00,0.00,3991605,0,0,tw.news.yahoo.com/%E8%B2%B7%E5%88%B0-%E9%95%B7%E7%98%A4-%E7%8E%89%E7%B1%B3%E7%AD%8D-%E7%B6%B2%E9%A9%9A%E5%91%86-%E8%B3%BA%E7%BF%BB%E4%BA%86-045022602.html,100.00%,0
2042877296,6460877943,77043580923,enabled,4133918,4133918,6,1,0.00,0.00,4133918,0,0,"Mobile App: Block Puzzle - Free Puzzle Games (Google Play), by Puzzle Game Block Classic",16.67%,0
2042877296,6460877943,77043580923,enabled,3323931,3323931,36,1,0.00,0.00,3323931,0,0,"Mobile App: Sudoku - Free Classic Sudoku Puzzles (Google Play), by Beetles Games Studio",2.78%,0
2042877296,6460877943,77043580923,enabled,3215638,3215638,3,1,0.00,0.00,3215638,0,0,"Mobile App: Candy Block Puzzle (Google Play), by Joyo Puzzle Games",33.33%,0
2042877296,6460877943,77043580923,enabled,3780542,3780542,1,1,0.00,0.00,3780542,0,0,sports.ettoday.net,100.00%,0
2042877296,6460877943,77043580923,enabled,3593632,3593632,4,1,0.00,0.00,3593632,0,0,"Mobile App: Panda story: Bubble mani (Google Play), by Bubble Puzzle",25.00%,0
2042877296,6460877943,77043580923,enabled,3265835,3265835,1,1,0.00,0.00,3265835,0,0,today.line.me/tw/article/%E5%A4%B1%E6%8E%A7%E6%9A%B4%E6%89%93Uber+Eats%E5%A4%96%E9%80%81%E5%93%A1%E3%80%80%E5%8A%A0%E7%9B%9F%E9%9B%9E%E6%8E%92%E5%BA%97%E9%81%AD%E7%B8%BD%E5%85%AC%E5%8F%B8%E8%A7%A3%E7%B4%84-55xvqy,100.00%,0
2042877296,6460877943,77043580923,enabled,2448595,2448595,18,1,0.00,0.00,2448595,0,0,www.mobile01.com/topicdetail.php,5.56%,0
2042877296,6460877943,77043580923,enabled,3343923,3343923,5,1,0.00,0.00,3343923,0,0,m.mgyqw.com/mgyqw/35292/365563.html,20.00%,0
2042877296,6460877943,77043580923,enabled,3992585,3992585,4,1,0.00,0.00,3992585,0,0,tw.stock.yahoo.com/h/getclass.php,25.00%,0
2042877296,6460877943,77043580923,enabled,3497894,3497894,1,1,0.00,0.00,3497894,0,0,"Mobile App: Bubble Shooter Legend (Google Play), by Bubble Joy",100.00%,0
2042877296,6460877943,77043580923,enabled,3285963,3285963,2,1,0.00,0.00,3285963,0,0,tw.news.yahoo.com/politics,50.00%,0
2042877296,6460877943,77043580923,enabled,3684859,3684859,1,1,0.00,0.00,3684859,0,0,lotto.arclink.com.tw/bbs/49/1172624.html,100.00%,0
2042877296,6460877943,77043580923,enabled,2912820,2912820,1,1,0.00,0.00,2912820,0,0,www.walkerland.com.tw/article/view/78982,100.00%,0
2042877296,6460877943,77043580923,enabled,4857365,4857365,1,1,0.00,0.00,4857365,0,0,"Mobile App: Clean Master - Antivirus, Applock & Cleaner (Google Play), by Cheetah Mobile",100.00%,0
2042877296,6460877943,77043580923,enabled,4728674,4728674,1,1,0.00,0.00,4728674,0,0,"Mobile App: WordBit 英語 (自動學習) -繁體 (Google Play), by WordBit",100.00%,0
2042877296,6460877943,77043580923,enabled,4500638,4500638,1,1,0.00,0.00,4500638,0,0,tw.news.yahoo.com/%E6%96%B7%E8%A8%80-%E9%80%99%E4%BB%B6%E4%BA%8B-%E4%B8%8D%E8%A7%A3%E6%B1%BA%E9%9F%93%E5%9C%8B%E7%91%9C%E6%9C%83%E5%BE%88%E6%85%98-%E8%B6%99%E5%B0%91%E5%BA%B7-%E6%B0%91%E9%80%B2%E9%BB%A8%E6%9C%83-052340386.html,100.00%,0
2042877296,6460877943,77043580923,enabled,2882964,2882964,14,1,0.00,0.00,2882964,0,0,"Mobile App: Bubble Shooter (Google Play), by Bubble Shooter スタジオ",7.14%,0
2042877296,6460877943,77043580923,enabled,17770543,3554109,21,5,0.00,0.00,3554109,0,0,"Mobile App: Block Puzzle - Jewel Puzzle Legend (Google Play), by L.Y.Network Inc.",23.81%,0
2042877296,6460877943,77043580923,enabled,5592037,5592037,10,1,0.00,0.00,5592037,0,0,tw.stock.yahoo.com/us,10.00%,0
2042877296,6460877943,77043580923,enabled,3047433,3047433,1,1,0.00,0.00,3047433,0,0,"Mobile App: Chinese Chess - Board Game (Google Play), by Mogoo Games",100.00%,0
2042877296,6460877943,77043580923,enabled,3888790,3888790,2,1,0.00,0.00,3888790,0,0,www.family543.com/post03098371082546,50.00%,0
2042877296,6460877943,77043580923,enabled,3958640,3958640,4,1,0.00,0.00,3958640,0,0,tw.news.yahoo.com/%E7%88%86%E9%9F%93%E5%9C%8B%E7%91%9C%E5%A4%96%E9%81%87%E9%A4%8A%E7%A7%81%E7%94%9F%E5%A5%B3-%E5%90%B3%E5%AD%90%E5%98%89%E6%8B%BF%E4%B8%8D%E5%87%BA%E8%AD%89%E6%93%9A%E9%81%AD%E8%B5%B7%E8%A8%B4-031253335.html,25.00%,0
2042877296,6460877943,77043580923,enabled,3760098,3760098,2,1,0.00,0.00,3760098,0,0,key88.net/article29902.html,50.00%,0
2042877296,6460877943,77043580923,enabled,3773665,3773665,4,1,0.00,0.00,3773665,0,0,www.new.mission-tw.com/mission/article/life/2714,25.00%,0
2042877296,6460877943,77043580923,enabled,2440338,2440338,1,1,0.00,0.00,2440338,0,0,today.line.me/tw/article/%E3%80%90%E7%8D%A8%E5%AE%B6%E3%80%91%E3%80%8C%E9%99%90%E5%8F%B0%E4%BB%A4%E3%80%8D%E4%B9%8B%E5%AE%B3%EF%BC%9F%E5%90%88%E7%B4%84%E5%A6%82%E5%BB%A2%E7%B4%99%E3%80%80%E6%BA%96%E8%A6%96%E5%B8%9D%E6%BA%AB%E6%98%87%E8%B1%AA2%E6%88%B2%E9%,100.00%,0
2042877296,6460877943,77043580923,enabled,2105517,2105517,5,1,0.00,0.00,2105517,0,0,"Mobile App: Block Puzzle Legend Mania 2019 (Google Play), by BP Game Studio",20.00%,0
2042877296,6460877943,77043580923,enabled,2845780,2845780,1,1,1.00,1.00,2845780,2845780,2845780,tw.tv.yahoo.com/gossipcrowd/%E4%BA%A1%E5%9C%8B%E6%84%9F%E5%8B%9D%E4%BA%86%E7%99%BC%E5%A4%A7%E8%B2%A1-%E4%BB%96%E6%9B%9D%E5%B0%8F%E8%8B%B1%E6%B0%91%E8%AA%BF%E6%9C%89%E9%9A%B1%E6%86%82-074357488.html,100.00%,0
2042877296,6460877943,77043580923,enabled,3898607,3898607,1,1,0.00,0.00,3898607,0,0,www.readthis.one/post08056571081219,100.00%,0
2042877296,6460877943,77043580923,enabled,3548530,3548530,2,1,0.00,0.00,3548530,0,0,today.line.me/tw/article/%E3%80%8C%E6%BD%9B%E8%A6%8F%E5%89%87%E3%80%8D%E9%81%AD%E9%96%8B%E5%83%B91%E5%A4%A91%E8%90%AC5%E3%80%80%E5%A5%B3%E6%98%9F%E5%98%86%EF%BC%9A%E8%80%81%E5%A4%A9%E8%A6%81%E6%88%91%E9%9D%A0%E8%87%AA%E5%B7%B1-qPD15K,50.00%,0
2042877296,6460877943,77043580923,enabled,3995799,3995799,1,1,0.00,0.00,3995799,0,0,today.line.me/tw/article/%E7%89%B9%E6%96%AF%E6%8B%89%E6%9A%B4%E8%A1%9D%E6%92%9E%E4%BF%9D%E6%99%82%E6%8D%B7%E3%80%80%E8%BF%BD%E6%92%9E9%E8%BB%8A2%E4%BA%BA%E5%82%B7-2mGlDa,100.00%,0
2042877296,6460877943,77043580923,enabled,3072280,3072280,4,1,0.00,0.00,3072280,0,0,m.mobile01.com/topiclist.php,25.00%,0
2042877296,6460877943,77043580923,enabled,3916222,3916222,1,1,0.00,0.00,3916222,0,0,ezvivi2.com/m/00284564.asp,100.00%,0
2042877296,6460877943,77043580923,enabled,1611288,1611288,6,1,0.00,0.00,1611288,0,0,"Mobile App: Jewel Blast : Temple (Google Play), by Cheetah Games",16.67%,0
2042877296,6460877943,77043580923,enabled,3742039,3742039,4,1,0.00,0.00,3742039,0,0,www.go4134.com/2160832763356952614324231.html,25.00%,0
2042877296,6460877943,77043580923,enabled,3028327,3028327,3,1,0.00,0.00,3028327,0,0,hk.yahoo.com,33.33%,0
2042877296,6460877943,77043580923,enabled,3986594,3986594,1,1,0.00,0.00,3986594,0,0,tw.news.yahoo.com/%E5%A4%A7%E7%BD%B7%E8%AA%B2%E4%BB%8A%E7%99%BB%E5%A0%B4-%E4%BF%83%E6%B8%AF%E5%BA%9C%E5%9B%9E%E6%87%895%E5%A4%A7%E8%A8%B4%E6%B1%82-215013081.html,100.00%,0
2042877296,6460877943,77043580923,enabled,6076375,3038188,14,2,0.00,0.00,3038188,0,0,"Mobile App: Mo PTT (iTunes App Store), by Mottx Co., Ltd.",14.29%,0
2042877296,6460877943,77043580923,enabled,2200706,2200706,897,1,0.00,0.00,2200706,0,0,yahoo.com,0.11%,0
2042877296,6460877943,77043580923,enabled,2978077,2978077,3,1,0.00,0.00,2978077,0,0,www.cna.com.tw/news/afe/201909030300.aspx,33.33%,0
2042877296,6460877943,77043580923,enabled,1927115,1927115,6,1,0.00,0.00,1927115,0,0,"Mobile App: 2048 Huge (Google Play), by Aleaf Games",16.67%,0
2042877296,6460877943,77043580923,enabled,2837222,2837222,1,1,0.00,0.00,2837222,0,0,tw.mobi.yahoo.com/home/%E5%8C%97%E5%B8%82obike%E5%A4%B1%E6%95%97%E6%85%98%E6%B7%AA%E5%BB%A2%E9%90%B5-1800%E8%90%AC%E7%88%9B%E5%B8%B3%E6%81%90%E5%B8%82%E6%B0%91%E8%B2%B7%E5%96%AE-102939184.html,100.00%,0
2042877296,6460877943,77043580923,enabled,2609203,2609203,6,1,0.00,0.00,2609203,0,0,www.ettoday.net/amp/amp_news.php,16.67%,0
